date,time,target,temp,temp_pred,weather_pred,weather_fact
2019-10-13,18,503.242,11.4,14.0,обл с проясн,пасмурно
2019-10-13,19,541.503,11.4,14.0,обл с проясн,пасмурно
2019-10-13,20,541.499,11.4,14.0,обл с проясн,пасмурно
2019-10-13,21,528.58,12.1,15.0,обл с проясн,пасмурно
2019-10-13,22,505.046,12.1,15.0,обл с проясн,пасмурно
2019-10-13,23,466.594,12.1,15.0,обл с проясн,пасмурно
2019-10-14,0,423.9,13.6,15.0,"п/обл, ветер",облачно
2019-10-14,1,389.736,13.6,15.0,"п/обл, ветер",облачно
2019-10-14,2,367.533,13.6,15.0,"п/обл, ветер",облачно
2019-10-14,3,357.482,16.4,15.0,"п/обл, ветер",облачно
2019-10-14,4,351.706,16.4,15.0,"п/обл, ветер",облачно
2019-10-14,5,352.649,16.4,15.0,"п/обл, ветер",облачно
2019-10-14,6,371.382,16.2,15.0,"п/обл, ветер",ясно
2019-10-14,7,413.82,16.2,15.0,"п/обл, ветер",ясно
2019-10-14,8,451.238,16.2,15.0,"п/обл, ветер",ясно
2019-10-14,9,492.815,19.1,17.0,"п/обл, ветер",ясно
2019-10-14,10,521.837,19.1,17.0,"п/обл, ветер",ясно
2019-10-14,11,526.083,19.1,17.0,"п/обл, ветер",ясно
2019-10-14,12,520.886,19.6,16.0,"п/обл, ветер","ясно, ветерок"
2019-10-14,13,507.03,19.6,16.0,"п/обл, ветер","ясно, ветерок"
2019-10-14,14,506.938,19.6,16.0,"п/обл, ветер","ясно, ветерок"
2019-10-14,15,506.468,16.3,14.0,п/обл,"ясно, ветерок"
2019-10-14,16,507.502,16.3,14.0,п/обл,"ясно, ветерок"
2019-10-14,17,497.026,16.3,14.0,п/обл,"ясно, ветерок"
2019-10-14,18,498.914,12.9,11.0,п/обл,"ясно, ветерок"
2019-10-14,19,537.924,12.9,11.0,п/обл,"ясно, ветерок"
2019-10-14,20,538.154,12.9,11.0,п/обл,"ясно, ветерок"
2019-10-14,21,523.357,10.0,10.0,п/обл,"ясно, ветерок"
2019-10-14,22,504.297,10.0,10.0,п/обл,"ясно, ветерок"
2019-10-14,23,464.307,10.0,10.0,п/обл,"ясно, ветерок"
2019-10-15,0,419.536,7.1,10.0,обл с проясн,ясно
2019-10-15,1,383.745,7.1,10.0,обл с проясн,ясно
2019-10-15,2,363.509,7.1,10.0,обл с проясн,ясно
2019-10-15,3,354.809,6.0,10.0,обл с проясн,туман
2019-10-15,4,352.292,6.0,10.0,обл с проясн,туман
2019-10-15,5,354.843,6.0,10.0,обл с проясн,туман
2019-10-15,6,371.69,7.3,10.0,обл с проясн,туман
2019-10-15,7,415.926,7.3,10.0,обл с проясн,туман
2019-10-15,8,453.556,7.3,10.0,обл с проясн,туман
2019-10-15,9,494.713,13.2,15.0,обл с проясн,ясно
2019-10-15,10,520.747,13.2,15.0,обл с проясн,ясно
2019-10-15,11,520.582,13.2,15.0,обл с проясн,ясно
2019-10-15,12,512.171,19.3,17.0,обл с проясн,ясно
2019-10-15,13,499.89,19.3,17.0,обл с проясн,ясно
2019-10-15,14,499.704,19.3,17.0,обл с проясн,ясно
2019-10-15,15,499.81,17.9,16.0,обл с проясн,ясно
2019-10-15,16,498.467,17.9,16.0,обл с проясн,ясно
2019-10-15,17,493.932,17.9,16.0,обл с проясн,ясно
2019-10-15,18,501.581,12.4,14.0,обл с проясн,ясно
2019-10-15,19,539.619,12.4,14.0,обл с проясн,ясно
2019-10-15,20,536.958,12.4,14.0,обл с проясн,ясно
2019-10-15,21,522.129,12.1,12.0,обл с проясн,ясно
2019-10-15,22,500.965,12.1,12.0,обл с проясн,ясно
2019-10-15,23,461.28,12.1,12.0,обл с проясн,ясно
2019-10-16,0,417.162,9.9,13.0,п/обл,ясно
2019-10-16,1,380.077,9.9,13.0,п/обл,ясно
2019-10-16,2,358.558,9.9,13.0,п/обл,ясно
2019-10-16,3,350.181,11.0,13.0,п/обл,ясно
2019-10-16,4,345.283,11.0,13.0,п/обл,ясно
2019-10-16,5,346.01,11.0,13.0,п/обл,ясно
2019-10-16,6,362.258,10.9,13.0,п/обл,ясно
2019-10-16,7,408.662,10.9,13.0,п/обл,ясно
2019-10-16,8,446.167,10.9,13.0,п/обл,ясно
2019-10-16,9,486.257,17.3,17.0,п/обл,ясно
2019-10-16,10,508.762,17.3,17.0,п/обл,ясно
2019-10-16,11,509.534,17.3,17.0,п/обл,ясно
2019-10-16,12,506.236,20.1,17.0,п/обл,ясно
2019-10-16,13,494.217,20.1,17.0,п/обл,ясно
2019-10-16,14,494.287,20.1,17.0,п/обл,пасмурно
2019-10-16,15,498.091,16.4,15.0,"пасм, 40% дождь",пасмурно
2019-10-16,16,501.824,16.4,15.0,"пасм, 40% дождь",пасмурно
2019-10-16,17,506.129,16.4,15.0,"пасм, 40% дождь",пасмурно
2019-10-16,18,518.916,14.7,13.0,"пасм, 40% дождь",морось
2019-10-16,19,543.624,14.7,13.0,"пасм, 40% дождь",морось
2019-10-16,20,537.559,14.7,13.0,"пасм, 40% дождь",морось
2019-10-16,21,522.675,12.9,12.0,"пасм, 50% дождь",дождь
2019-10-16,22,497.816,12.9,12.0,"пасм, 50% дождь",дождь
2019-10-16,23,461.647,12.9,12.0,"пасм, 50% дождь",дождь
2019-10-17,0,414.131,11.8,12.0,"пасм, 60% дождь, ветер","ливень, ветер"
2019-10-17,1,378.464,11.8,12.0,"пасм, 60% дождь, ветер","ливень, ветер"
2019-10-17,2,359.096,11.8,12.0,"пасм, 60% дождь, ветер","ливень, ветер"
2019-10-17,3,351.555,12.3,12.0,"пасм, 64% дождь, ветер","ливень, ветер"
2019-10-17,4,350.434,12.3,12.0,"пасм, 64% дождь, ветер","ливень, ветер"
2019-10-17,5,354.702,12.3,12.0,"пасм, 64% дождь, ветер","ливень, ветер"
2019-10-17,6,372.106,12.2,12.0,"пасм, 36% дождь, ветер","дождь, порывы ветра"
2019-10-17,7,417.781,12.2,12.0,"пасм, 36% дождь, ветер","дождь, порывы ветра"
2019-10-17,8,457.209,12.2,12.0,"пасм, 36% дождь, ветер","дождь, порывы ветра"
2019-10-17,9,500.756,12.8,14.0,"п/обл, 22% дождь",пасмурно
2019-10-17,10,532.332,12.8,14.0,"п/обл, 22% дождь",пасмурно
2019-10-17,11,541.377,12.8,14.0,"п/обл, 22% дождь",пасмурно
2019-10-17,12,532.125,16.2,15.0,п/обл,ясно
2019-10-17,13,513.774,16.2,15.0,п/обл,ясно
2019-10-17,14,514.501,16.2,15.0,п/обл,ясно
2019-10-17,15,512.029,15.2,14.0,пасмурно,ясно
2019-10-17,16,509.753,15.2,14.0,пасмурно,ясно
2019-10-17,17,508.993,15.2,14.0,пасмурно,ясно
2019-10-17,18,515.533,13.9,13.0,пасмурно,"облачно, дождик местами"
2019-10-17,19,545.092,13.9,13.0,пасмурно,"облачно, дождик местами"
2019-10-17,20,539.358,13.9,13.0,пасмурно,"облачно, дождик местами"
2019-10-17,21,521.923,11.9,12.0,пасмурно,облачно
2019-10-17,22,502.631,11.9,12.0,пасмурно,облачно
2019-10-17,23,463.534,11.9,12.0,пасмурно,облачно
2019-10-18,0,418.403,12.1,12.0,"пасм, 36% дождь",дождик
2019-10-18,1,383.149,12.1,12.0,"пасм, 36% дождь",дождик
2019-10-18,2,363.315,12.1,12.0,"пасм, 36% дождь",дождик
2019-10-18,3,352.347,12.2,11.0,пасмурно,пасмурно
2019-10-18,4,348.608,12.2,11.0,пасмурно,пасмурно
2019-10-18,5,348.466,12.2,11.0,пасмурно,пасмурно
2019-10-18,6,364.771,10.4,11.0,пасмурно,пасмурно
2019-10-18,7,413.51,10.4,11.0,пасмурно,пасмурно
2019-10-18,8,450.259,10.4,11.0,пасмурно,пасмурно
2019-10-18,9,493.873,13.1,14.0,обл с просн,пасмурно
2019-10-18,10,514.768,13.1,14.0,обл с просн,пасмурно
2019-10-18,11,516.251,13.1,14.0,обл с просн,пасмурно
2019-10-18,12,515.419,15.8,17.0,обл с просн,пасмурно
2019-10-18,13,507.597,15.8,17.0,обл с просн,пасмурно
2019-10-18,14,510.02,15.8,17.0,обл с просн,пасмурно
2019-10-18,15,509.555,14.9,15.0,обл с просн,пасмурно
2019-10-18,16,508.617,14.9,15.0,обл с просн,пасмурно
2019-10-18,17,504.081,14.9,15.0,обл с просн,пасмурно
2019-10-18,18,514.318,13.8,13.0,обл с просн,пасмурно
2019-10-18,19,544.134,13.8,13.0,обл с просн,пасмурно
2019-10-18,20,533.279,13.8,13.0,обл с просн,пасмурно
2019-10-18,21,515.602,12.2,12.0,пасмурно,пасмурно
2019-10-18,22,497.125,12.2,12.0,пасмурно,пасмурно
2019-10-18,23,461.117,12.2,12.0,пасмурно,пасмурно
2019-10-19,0,421.669,11.0,12.0,пасмурно,пасмурно
2019-10-19,1,386.895,11.0,12.0,пасмурно,пасмурно
2019-10-19,2,365.836,11.0,12.0,пасмурно,пасмурно
2019-10-19,3,354.721,11.0,12.0,пасмурно,туман
2019-10-19,4,348.374,11.0,12.0,пасмурно,туман
2019-10-19,5,347.247,11.0,12.0,пасмурно,туман
2019-10-19,6,355.762,11.8,11.0,пасмурно,туман
2019-10-19,7,376.858,11.8,11.0,пасмурно,туман
2019-10-19,8,397.008,11.8,11.0,пасмурно,туман
2019-10-19,9,443.947,14.5,14.0,прояснения,пасмурно
2019-10-19,10,479.142,14.5,14.0,прояснения,пасмурно
2019-10-19,11,491.602,14.5,14.0,прояснения,пасмурно
2019-10-19,12,489.138,14.5,16.0,прояснения,пасмурно
2019-10-19,13,483.025,14.5,16.0,прояснения,пасмурно
2019-10-19,14,481.517,14.5,16.0,прояснения,пасмурно
2019-10-19,15,478.561,13.0,14.0,пасмурно,пасмурно
2019-10-19,16,479.694,13.0,14.0,пасмурно,пасмурно
2019-10-19,17,487.932,13.0,14.0,пасмурно,пасмурно
2019-10-19,18,504.001,12.3,12.0,пасмурно,дождь
2019-10-19,19,527.441,12.3,12.0,пасмурно,дождь
2019-10-19,20,520.385,12.3,12.0,пасмурно,дождь
2019-10-19,21,505.653,11.1,12.0,пасмурно,пасмурно
2019-10-19,22,484.644,11.1,12.0,пасмурно,пасмурно
2019-10-19,23,452.244,11.1,12.0,пасмурно,пасмурно
2019-10-20,0,417.416,10.9,11.0,п/обл,дождь
2019-10-20,1,383.885,10.9,11.0,п/обл,дождь
2019-10-20,2,362.256,10.9,11.0,п/обл,дождь
2019-10-20,3,351.879,10.8,11.0,п/обл,дождь
2019-10-20,4,344.898,10.8,11.0,п/обл,дождь
2019-10-20,5,343.025,10.8,11.0,п/обл,дождь
2019-10-20,6,349.496,11.2,11.0,п/обл,облачно
2019-10-20,7,363.999,11.2,11.0,п/обл,облачно
2019-10-20,8,375.568,11.2,11.0,п/обл,облачно
2019-10-20,9,419.748,14.9,15.0,п/обл,обл с проясн
2019-10-20,10,458.213,14.9,15.0,п/обл,обл с проясн
2019-10-20,11,477.018,14.9,15.0,п/обл,обл с проясн
2019-10-20,12,473.878,17.5,17.0,п/обл,облачно
2019-10-20,13,469.426,17.5,17.0,п/обл,облачно
2019-10-20,14,468.764,17.5,17.0,п/обл,облачно
2019-10-20,15,470.313,15.8,15.0,п/обл,облачно
2019-10-20,16,471.58,15.8,15.0,п/обл,облачно
2019-10-20,17,476.509,15.8,15.0,п/обл,облачно
2019-10-20,18,497.437,11.6,12.0,п/обл,облачно
2019-10-20,19,527.982,11.6,12.0,п/обл,облачно
2019-10-20,20,523.663,11.6,12.0,п/обл,облачно
2019-10-20,21,508.871,10.2,12.0,п/обл,"малообл, туман"
2019-10-20,22,489.488,10.2,12.0,п/обл,"малообл, туман"
2019-10-20,23,451.243,10.2,12.0,п/обл,"малообл, туман"
2019-10-21,0,409.675,10.0,11.0,"п/обл, 17% дождь",пасмурно
2019-10-21,1,374.757,10.0,11.0,"п/обл, 17% дождь",пасмурно
2019-10-21,2,355.8,10.0,11.0,"п/обл, 17% дождь",пасмурно
2019-10-21,3,347.017,9.0,11.0,"п/обл, 23% дождь",туман
2019-10-21,4,342.782,9.0,11.0,"п/обл, 23% дождь",туман
2019-10-21,5,345.104,9.0,11.0,"п/обл, 23% дождь",туман
2019-10-21,6,363.064,8.6,11.0,"п/обл, 24% дождь",туман
2019-10-21,7,413.271,8.6,11.0,"п/обл, 24% дождь",туман
2019-10-21,8,450.802,8.6,11.0,"п/обл, 24% дождь",туман
2019-10-21,9,494.757,13.6,15.0,"п/обл, 16% дождь",пасмурно
2019-10-21,10,523.594,13.6,15.0,"п/обл, 16% дождь",пасмурно
2019-10-21,11,530.643,13.6,15.0,"п/обл, 16% дождь",пасмурно
2019-10-21,12,528.18,16.6,16.0,п/обл,ясно
2019-10-21,13,515.037,16.6,16.0,п/обл,ясно
2019-10-21,14,513.668,16.6,16.0,п/обл,ясно
2019-10-21,15,513.602,14.4,15.0,"обл, 13% дождь, ветер",пасмурно
2019-10-21,16,512.181,14.4,15.0,"обл, 13% дождь, ветер",пасмурно
2019-10-21,17,509.527,14.4,15.0,"обл, 13% дождь, ветер",пасмурно
2019-10-21,18,529.359,11.8,13.0,"обл, 24% дождь, ветер",пасмурно
2019-10-21,19,556.833,11.8,13.0,"обл, 24% дождь, ветер",пасмурно
2019-10-21,20,542.815,11.8,13.0,"обл, 24% дождь, ветер",пасмурно
2019-10-21,21,522.899,12.1,12.0,"обл, ветер",пасмурно
2019-10-21,22,503.491,12.1,12.0,"обл, ветер",пасмурно
2019-10-21,23,461.296,12.1,12.0,"обл, ветер",пасмурно
2019-10-22,0,417.844,12.0,12.0,"обл, 15% дождь",пасмурно
2019-10-22,1,380.236,12.0,12.0,"обл, 15% дождь",пасмурно
2019-10-22,2,359.387,12.0,12.0,"обл, 15% дождь",пасмурно
2019-10-22,3,350.42,12.4,11.0,"обл, 24% дождь",туман
2019-10-22,4,346.144,12.4,11.0,"обл, 24% дождь",туман
2019-10-22,5,347.435,12.4,11.0,"обл, 24% дождь",туман
2019-10-22,6,361.741,12.9,11.0,"обл, 12% дождь",пасмурно
2019-10-22,7,410.665,12.9,11.0,"обл, 12% дождь",пасмурно
2019-10-22,8,450.837,12.9,11.0,"обл, 12% дождь",пасмурно
2019-10-22,9,493.661,14.3,13.0,"п/обл, ветер",пасмурно
2019-10-22,10,519.817,14.3,13.0,"п/обл, ветер",пасмурно
2019-10-22,11,521.196,14.3,13.0,"п/обл, ветер",пасмурно
2019-10-22,12,517.245,16.7,13.0,"п/обл, ветер",облачно с проясн
2019-10-22,13,506.526,16.7,13.0,"п/обл, ветер",облачно с проясн
2019-10-22,14,505.908,16.7,13.0,"п/обл, ветер",облачно с проясн
2019-10-22,15,504.15,14.1,12.0,"п/обл, ветер",облачно с проясн
2019-10-22,16,503.227,14.1,12.0,"п/обл, ветер",облачно с проясн
2019-10-22,17,505.299,14.1,12.0,"п/обл, ветер",облачно с проясн
2019-10-22,18,523.655,13.4,11.0,"п/обл, ветер",облачно с проясн
2019-10-22,19,549.852,13.4,11.0,"п/обл, ветер",облачно с проясн
2019-10-22,20,540.617,13.4,11.0,"п/обл, ветер",облачно с проясн
2019-10-22,21,523.035,12.4,11.0,"п/обл, ветер",облачно с проясн
2019-10-22,22,501.561,12.4,11.0,"п/обл, ветер",облачно с проясн
2019-10-22,23,462.644,12.4,11.0,"п/обл, ветер",облачно с проясн
2019-10-23,0,419.303,12.4,11.0,"обл, ветер",ясно
2019-10-23,1,383.183,12.4,11.0,"обл, ветер",ясно
2019-10-23,2,363.123,12.4,11.0,"обл, ветер",ясно
2019-10-23,3,352.107,12.4,11.0,"обл, ветер",облачно
2019-10-23,4,346.894,12.4,11.0,"обл, ветер",облачно
2019-10-23,5,351.584,12.4,11.0,"обл, ветер",облачно
2019-10-23,6,370.083,12.0,11.0,"обл, ветер",пасмурно
2019-10-23,7,419.385,12.0,11.0,"обл, ветер",пасмурно
2019-10-23,8,454.96,12.0,11.0,"обл, ветер",пасмурно
2019-10-23,9,496.433,13.0,13.0,обл с проясн,пасмурно
2019-10-23,10,521.483,13.0,13.0,обл с проясн,пасмурно
2019-10-23,11,527.241,13.0,13.0,обл с проясн,пасмурно
2019-10-23,12,523.485,14.0,13.0,обл с проясн,облачно с проясн
2019-10-23,13,513.227,14.0,13.0,обл с проясн,облачно с проясн
2019-10-23,14,514.5,14.0,13.0,обл с проясн,облачно с проясн
2019-10-23,15,514.059,12.7,12.0,обл с проясн,облачно с проясн
2019-10-23,16,512.419,12.7,12.0,обл с проясн,облачно с проясн
2019-10-23,17,512.023,12.7,12.0,обл с проясн,облачно с проясн
2019-10-23,18,526.836,8.2,9.0,обл с проясн,облачно с проясн
2019-10-23,19,554.984,8.2,9.0,обл с проясн,облачно с проясн
2019-10-23,20,547.362,8.2,9.0,обл с проясн,облачно с проясн
2019-10-23,21,530.982,6.2,8.0,обл с проясн,облачно с проясн
2019-10-23,22,510.165,6.2,8.0,обл с проясн,облачно с проясн
2019-10-23,23,470.768,6.2,8.0,обл с проясн,облачно с проясн
2019-10-24,0,426.936,5.5,7.0,п/обл,ясно
2019-10-24,1,391.188,5.5,7.0,п/обл,ясно
2019-10-24,2,370.357,5.5,7.0,п/обл,ясно
2019-10-24,3,360.591,5.5,7.0,п/обл,ясно
2019-10-24,4,356.179,5.5,7.0,п/обл,ясно
2019-10-24,5,358.903,5.5,7.0,п/обл,ясно
2019-10-24,6,373.673,5.7,8.0,п/обл,ясно
2019-10-24,7,424.669,5.7,8.0,п/обл,ясно
2019-10-24,8,461.168,5.7,8.0,п/обл,ясно
2019-10-24,9,502.04,12.0,12.0,п/обл,ясно
2019-10-24,10,527.178,12.0,12.0,п/обл,ясно
2019-10-24,11,530.149,12.0,12.0,п/обл,ясно
2019-10-24,12,521.917,16.2,15.0,"п/обл, ветер",ясно
2019-10-24,13,507.423,16.2,15.0,"п/обл, ветер",ясно
2019-10-24,14,514.468,16.2,15.0,"п/обл, ветер",ясно
2019-10-24,15,511.698,13.2,14.0,"п/обл, ветер",ясно
2019-10-24,16,509.085,13.2,14.0,"п/обл, ветер",ясно
2019-10-24,17,510.572,13.2,14.0,"п/обл, ветер",ясно
2019-10-24,18,532.557,13.0,13.0,"п/обл, ветер",облачно
2019-10-24,19,555.377,13.0,13.0,"п/обл, ветер",облачно
2019-10-24,20,548.036,13.0,13.0,"п/обл, ветер",облачно
2019-10-24,21,533.27,13.6,12.0,"п/обл, ветер","облачно, туман"
2019-10-24,22,510.035,13.6,12.0,"п/обл, ветер","облачно, туман"
2019-10-24,23,470.736,13.6,12.0,"п/обл, ветер","облачно, туман"
2019-10-25,0,427.388,13.5,11.0,"обл с пр, ветер",пасмурно
2019-10-25,1,392.218,13.5,11.0,"обл с пр, ветер",пасмурно
2019-10-25,2,372.147,13.5,11.0,"обл с пр, ветер",пасмурно
2019-10-25,3,362.012,12.7,11.0,"обл с пр, ветер",пасмурно
2019-10-25,4,356.278,12.7,11.0,"обл с пр, ветер",пасмурно
2019-10-25,5,358.932,12.7,11.0,"обл с пр, ветер",пасмурно
2019-10-25,6,375.276,12.7,11.0,"обл с пр, ветер","пасмурно, морось"
2019-10-25,7,424.416,12.7,11.0,"обл с пр, ветер","пасмурно, морось"
2019-10-25,8,465.537,12.7,11.0,"обл с пр, ветер","пасмурно, морось"
2019-10-25,9,506.583,14.5,14.0,"обл с пр, ветер",облачно
2019-10-25,10,533.144,14.5,14.0,"обл с пр, ветер",облачно
2019-10-25,11,538.158,14.5,14.0,"обл с пр, ветер",облачно
2019-10-25,12,534.634,15.3,16.0,"обл с пр, ветер",облачно
2019-10-25,13,524.574,15.3,16.0,"обл с пр, ветер",облачно
2019-10-25,14,525.541,15.3,16.0,"обл с пр, ветер",облачно
2019-10-25,15,520.604,15.3,14.0,"обл с пр, ветер",облачно
2019-10-25,16,516.638,15.3,14.0,"обл с пр, ветер",облачно
2019-10-25,17,521.044,15.3,14.0,"обл с пр, ветер",облачно
2019-10-25,18,535.498,14.3,12.0,"обл с пр, ветер",облачно
2019-10-25,19,553.261,14.3,12.0,"обл с пр, ветер",облачно
2019-10-25,20,539.44,14.3,12.0,"обл с пр, ветер",облачно
2019-10-25,21,521.38,11.7,11.0,"обл с пр, ветер",облачно
2019-10-25,22,500.892,11.7,11.0,"обл с пр, ветер",облачно
2019-10-25,23,467.127,11.7,11.0,"обл с пр, ветер",облачно
2019-10-26,0,429.691,9.6,10.0,"пасм, ветер",дымка
2019-10-26,1,394.02,9.6,10.0,"пасм, ветер",дымка
2019-10-26,2,373.466,9.6,10.0,"пасм, ветер",дымка
2019-10-26,3,360.511,9.6,10.0,"пасм, ветер",дымка
2019-10-26,4,356.209,9.6,10.0,"пасм, ветер",дымка
2019-10-26,5,353.501,9.6,10.0,"пасм, ветер",дымка
2019-10-26,6,358.479,10.5,10.0,"пасм, ветер",дымка
2019-10-26,7,381.781,10.5,10.0,"пасм, ветер",дымка
2019-10-26,8,404.148,10.5,10.0,"пасм, ветер",дымка
2019-10-26,9,454.721,14.3,14.0,"пасм, ветер",п/обл
2019-10-26,10,487.435,14.3,14.0,"пасм, ветер",п/обл
2019-10-26,11,499.826,14.3,14.0,"пасм, ветер",п/обл
2019-10-26,12,501.155,17.4,16.0,"пасм, ветер","п/обл, порывы ветра"
2019-10-26,13,493.337,17.4,16.0,"пасм, ветер","п/обл, порывы ветра"
2019-10-26,14,487.084,17.4,16.0,"пасм, ветер","п/обл, порывы ветра"
2019-10-26,15,481.761,15.3,15.0,"пасм, ветер","п/обл, порывы ветра"
2019-10-26,16,478.389,15.3,15.0,"пасм, ветер","п/обл, порывы ветра"
2019-10-26,17,481.212,15.3,15.0,"пасм, ветер","п/обл, порывы ветра"
2019-10-26,18,509.569,14.6,14.0,"пасм, ветер",п/обл
2019-10-26,19,532.74,14.6,14.0,"пасм, ветер",п/обл
2019-10-26,20,520.717,14.6,14.0,"пасм, ветер",п/обл
2019-10-26,21,506.796,13.8,14.0,"пасм, ветер",п/обл
2019-10-26,22,480.908,13.8,14.0,"пасм, ветер",п/обл
2019-10-26,23,450.875,13.8,14.0,"пасм, ветер",п/обл
2019-10-27,0,416.442,13.5,13.0,"ветер, пасм",малообл
2019-10-27,1,385.343,13.5,13.0,"ветер, пасм",малообл
2019-10-27,2,364.319,13.5,13.0,"ветер, пасм",малообл
2019-10-27,3,351.365,13.3,13.0,"ветер, пасм",малообл
2019-10-27,4,344.793,13.3,13.0,"ветер, пасм",малообл
2019-10-27,5,344.046,13.3,13.0,"ветер, пасм",малообл
2019-10-27,6,348.177,12.9,13.0,"ветер, пасм, дождь",малообл
2019-10-27,7,366.369,12.9,13.0,"ветер, пасм, дождь",малообл
2019-10-27,8,379.86,12.9,13.0,"ветер, пасм, дождь",малообл
2019-10-27,9,419.883,14.7,13.0,"ветер, пасм, дождь","пасм, дождь"
2019-10-27,10,461.907,14.7,13.0,"ветер, пасм, дождь","пасм, дождь"
2019-10-27,11,482.286,14.7,13.0,"ветер, пасм, дождь","пасм, дождь"
2019-10-27,12,490.553,12.5,12.0,"ветер, пасм, дождь","пасм, ветер, дождь"
2019-10-27,13,495.642,12.5,12.0,"ветер, пасм, дождь","пасм, ветер, дождь"
2019-10-27,14,494.954,12.5,12.0,"ветер, пасм, дождь","пасм, ветер, дождь"
2019-10-27,15,493.548,10.9,11.0,"ветер, пасм, дождь","пасм, ветер, дождь"
2019-10-27,16,489.987,10.9,11.0,"ветер, пасм, дождь","пасм, ветер, дождь"
2019-10-27,17,490.874,10.9,11.0,"ветер, пасм, дождь","пасм, ветер, дождь"
2019-10-27,18,520.517,10.5,9.0,"ветер, пасм","пасм, ветер, дождь"
2019-10-27,19,538.912,10.5,9.0,"ветер, пасм","пасм, ветер, дождь"
2019-10-27,20,528.074,10.5,9.0,"ветер, пасм","пасм, ветер, дождь"
2019-10-27,21,515.196,8.0,9.0,"ветер, пасм","пасм, ветер, дождь"
2019-10-27,22,494.006,8.0,9.0,"ветер, пасм","пасм, ветер, дождь"
2019-10-27,23,457.472,8.0,9.0,"ветер, пасм","пасм, ветер, дождь"
2019-10-28,0,418.454,7.1,8.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,1,382.926,7.1,8.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,2,361.754,7.1,8.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,3,351.572,8.0,8.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,4,348.07,8.0,8.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,5,350.353,8.0,8.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,6,366.916,8.3,8.0,"пасм, ветер, дождь",пасмурно
2019-10-28,7,413.053,8.3,8.0,"пасм, ветер, дождь",пасмурно
2019-10-28,8,451.297,8.3,8.0,"пасм, ветер, дождь",пасмурно
2019-10-28,9,501.929,7.4,9.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,10,540.535,7.4,9.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,11,550.401,7.4,9.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,12,556.453,7.6,10.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,13,551.179,7.6,10.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,14,557.187,7.6,10.0,"пасм, ветер, дождь","пасм, дождь"
2019-10-28,15,561.215,7.2,9.0,"пасм, ветер, дождь",пасмурно
2019-10-28,16,550.857,7.2,9.0,"пасм, ветер, дождь",пасмурно
2019-10-28,17,546.526,7.2,9.0,"пасм, ветер, дождь",пасмурно
2019-10-28,18,565.829,7.0,8.0,"пасм, ветер, дождь",пасмурно
2019-10-28,19,576.847,7.0,8.0,"пасм, ветер, дождь",пасмурно
2019-10-28,20,563.18,7.0,8.0,"пасм, ветер, дождь",пасмурно
2019-10-28,21,542.347,5.7,7.0,"пасм, ветер, дождь",пасмурно
2019-10-28,22,520.819,5.7,7.0,"пасм, ветер, дождь",пасмурно
2019-10-28,23,481.812,5.7,7.0,"пасм, ветер, дождь",пасмурно
2019-10-29,0,439.896,4.1,6.0,"пасм,ветер, дождь",ясно
2019-10-29,1,405.252,4.1,6.0,"пасм,ветер, дождь",ясно
2019-10-29,2,384.349,4.1,6.0,"пасм,ветер, дождь",ясно
2019-10-29,3,375.533,4.7,6.0,"пасм,ветер, дождь",облачно
2019-10-29,4,370.865,4.7,6.0,"пасм,ветер, дождь",облачно
2019-10-29,5,372.009,4.7,6.0,"пасм,ветер, дождь",облачно
2019-10-29,6,388.848,5.5,5.0,"пасм,ветер, дождь",облачно
2019-10-29,7,436.512,5.5,5.0,"пасм,ветер, дождь",облачно
2019-10-29,8,475.781,5.5,5.0,"пасм,ветер, дождь",облачно
2019-10-29,9,517.641,5.7,8.0,"пасм,ветер, дождь",ясно
2019-10-29,10,543.108,5.7,8.0,"пасм,ветер, дождь",ясно
2019-10-29,11,549.622,5.7,8.0,"пасм,ветер, дождь",ливень
2019-10-29,12,550.422,8.0,8.0,"пасм,ветер, дождь",ливень
2019-10-29,13,542.508,8.0,8.0,"пасм,ветер, дождь",облачно
2019-10-29,14,542.304,8.0,8.0,"пасм,ветер, дождь",облачно
2019-10-29,15,539.435,6.9,6.0,"пасм, ветер",облачно
2019-10-29,16,538.455,6.9,6.0,"пасм, ветер",облачно
2019-10-29,17,540.293,6.9,6.0,"пасм, ветер",облачно
2019-10-29,18,561.91,4.8,5.0,"пасм, ветер",облачно
2019-10-29,19,582.528,4.8,5.0,"пасм, ветер",облачно
2019-10-29,20,571.645,4.8,5.0,"пасм, ветер",облачно
2019-10-29,21,555.519,4.6,4.0,"пасм, ветер",дождь
2019-10-29,22,534.838,4.6,4.0,"пасм, ветер",дождь
2019-10-29,23,496.017,4.6,4.0,"пасм, ветер",дождь
